央视频道,#genre#
山东卫视,http://221.193.168.137:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://119.125.128.150:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&down=1
山东卫视,http://183.131.246.250:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://112.234.21.153:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://61.138.128.226:19901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://14.212.185.235:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://123.159.135.237:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://122.246.75.248:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://144.52.162.152:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://59.32.97.35:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://119.125.128.150:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&down=1
山西卫视,http://139.209.36.235:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://221.193.168.137:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://112.6.165.112:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://119.164.81.66:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://123.159.135.237:9901/tsfile/live/0109_2.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://139.209.36.235:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://125.125.233.211:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://112.6.165.112:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://59.32.97.35:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://144.52.162.152:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.193.168.137:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://112.234.21.153:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://122.246.75.248:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://221.193.168.137:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://112.6.165.112:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://119.125.128.150:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&down=1
广西卫视,http://59.32.97.35:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://101.74.28.23:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://112.234.21.153:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://144.52.162.152:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://123.159.135.237:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
延边卫视,http://139.209.36.235:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://139.209.36.235:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://59.32.97.35:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://144.52.162.152:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://119.164.81.66:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://112.234.21.153:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://61.138.128.226:19901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://1.199.235.165:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://123.13.29.123:9901/tsfile/live/1105_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://123.13.29.123:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://125.125.233.211:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://183.131.246.250:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://139.209.36.235:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://59.32.97.35:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://221.193.168.137:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://125.125.233.211:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://119.125.128.150:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&down=1
江苏卫视,http://144.52.162.152:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://112.6.165.112:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://112.234.21.153:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://125.125.233.211:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://112.234.21.153:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://112.234.21.153:9901/tsfile/live/0138_2.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://59.32.97.35:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://113.220.233.43:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://119.164.81.66:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://112.6.165.112:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://183.131.246.250:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://125.125.233.211:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://139.209.36.235:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://144.52.162.152:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://123.13.29.123:9901/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://112.234.21.153:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://61.138.128.226:19901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://14.212.185.235:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://123.159.135.237:9901/tsfile/live/0111_2.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://59.32.97.35:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://144.52.162.152:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://119.125.128.150:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&down=1
河南卫视,http://112.234.21.153:9901/tsfile/live/faacts/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://125.42.150.68:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://119.125.128.150:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&down=1
河南卫视,http://112.6.165.112:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://183.131.246.250:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://139.209.36.235:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://125.125.233.211:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://144.52.162.152:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://59.32.97.35:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://144.52.162.152:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://119.125.128.150:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&down=1
浙江卫视,http://112.6.165.112:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://14.212.185.235:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://112.234.21.153:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://59.32.97.35:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://221.193.168.137:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://14.212.185.235:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://122.246.75.248:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://115.215.143.90:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://139.209.36.235:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://58.220.219.14:9901/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://125.125.233.211:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://59.32.97.35:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://125.42.150.68:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://144.52.162.152:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://112.6.165.112:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://119.125.128.150:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&down=1
深圳卫视,http://113.220.233.43:9999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://112.234.21.153:9901/tsfile/live/0126_2.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://144.52.162.152:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://139.209.36.235:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://125.42.150.68:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://125.125.233.211:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://119.125.128.150:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&down=1
湖北卫视,http://221.193.168.137:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.234.21.153:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://122.246.75.248:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://112.6.165.112:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://144.52.162.152:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://119.125.128.150:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&down=1
湖南卫视,http://221.193.168.137:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://139.209.36.235:9901/tsfile/live/0117_2.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://112.234.21.153:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://125.125.233.211:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://123.159.135.237:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://139.209.36.235:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://59.32.97.35:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://112.6.165.112:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://144.52.162.152:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://112.234.21.153:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://123.159.135.237:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://122.246.75.248:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://119.164.81.66:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
福建东南卫视,http://61.138.128.226:19901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://144.52.162.152:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://112.6.165.112:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://59.32.97.35:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://139.209.36.235:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://123.159.135.237:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://122.246.75.248:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://115.215.143.90:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://123.154.252.147:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://112.6.165.112:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://119.125.128.150:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&down=1
贵州卫视,http://144.52.162.152:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://14.212.185.235:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://112.234.21.153:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://123.159.135.237:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://122.246.75.248:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://139.209.36.235:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://144.52.162.152:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://59.32.97.35:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://112.6.165.112:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://139.209.36.235:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://123.13.29.123:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://112.234.21.153:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://101.74.28.23:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://14.212.185.235:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://144.52.162.152:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://125.125.233.211:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://119.125.128.150:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&down=1
重庆卫视,http://183.131.246.250:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.193.168.137:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://101.74.28.23:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://112.6.165.112:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://14.212.185.235:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://221.193.168.137:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://139.209.36.235:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://59.32.97.35:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://112.6.165.112:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://119.125.128.150:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&down=1
陕西卫视,http://144.52.162.152:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://115.215.143.90:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://14.212.185.235:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://112.234.21.153:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://139.209.36.235:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://59.32.97.35:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://144.52.162.152:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://112.6.165.112:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://14.212.185.235:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://123.159.135.237:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://119.164.81.66:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://125.125.233.211:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://144.52.162.152:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://59.32.97.35:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://119.125.128.150:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://221.193.168.137:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://112.6.165.112:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://123.159.135.237:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://122.246.75.248:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
其他频道,#genre#
CETV1,http://139.209.36.235:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
CETV1,http://59.32.97.35:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CETV1,http://119.125.128.150:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&down=1
中国教育1,http://123.13.29.123:9901/tsfile/live/1108_1.m3u8?key=txiptv&playlive=1&authid=0
保定1,http://101.74.28.23:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
惠州1,http://119.125.128.150:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&down=1
CETV2,http://139.209.36.235:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CETV2,http://59.32.97.35:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育2,http://123.13.29.123:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
梅州2,http://119.125.128.150:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&down=1
4K超,http://59.32.97.35:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
CETV4,http://59.32.97.35:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育CETV4,http://101.74.28.23:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CETV早期教育,http://59.32.97.35:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CGNT,http://123.13.29.123:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN今日世界,http://59.32.97.35:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN纪实,http://123.13.29.123:9901/tsfile/live/1083_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN英语,http://59.32.97.35:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN西班牙语,http://59.32.97.35:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://123.13.29.123:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://139.209.36.235:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://123.13.29.123:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
CHC电影,http://139.209.36.235:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
TVB星河,http://119.125.128.150:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&down=1
世界地理,http://112.234.21.153:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
中华功夫,http://123.13.29.123:9901/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
中国交通,http://139.209.36.235:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育,http://61.163.181.78:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
中心医院,http://111.9.163.109:8080/live/test.m3u8
临沂公共,http://144.52.162.152:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
临沂农科,http://144.52.162.152:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
临沂农科,http://112.234.21.153:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
临沂图文,http://112.234.21.153:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
临沂导视,http://112.234.21.153:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
临沂综合,http://144.52.162.152:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
五华台,http://119.125.128.150:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&down=1
优漫卡通,http://144.52.162.152:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://123.13.29.123:9901/tsfile/live/1111_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://119.62.80.251:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=0&authid=0
健康中原,http://123.13.29.123:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
先锋乒羽,http://123.13.29.123:9901/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
公共,http://119.62.80.251:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
兰陵公共,http://112.234.21.153:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
兰陵导视,http://112.234.21.153:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
兰陵综合,http://112.234.21.153:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
兵器科技,http://139.209.36.235:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
兵器科技,http://112.234.21.153:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫,http://119.125.128.150:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&down=1
内蒙古,http://59.32.97.35:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://59.32.97.35:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://119.125.128.150:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&down=1
凤凰资讯,http://119.125.128.150:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&down=1
动作影院,http://144.52.162.152:9901/tsfile/live/1077_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://139.209.36.235:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
北京卡通,http://119.62.80.251:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
北湖景观,http://123.13.29.123:9901/tsfile/live/1078_1.m3u8?key=txiptv&playlive=1&authid=0
十堰新闻,http://58.53.155.27:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
千树园景观,http://123.13.29.123:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
南方五,http://119.125.128.150:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1
南方四,http://119.125.128.150:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&down=1
卡酷动漫,http://112.234.21.153:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动漫,http://123.13.29.123:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://144.52.162.152:9901/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://59.32.97.35:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
吉林乡村,http://139.209.36.235:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
吉林影视,http://139.209.36.235:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
吉林生活,http://139.209.36.235:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
吉林综艺,http://139.209.36.235:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
吉林都市,http://139.209.36.235:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
吉视综艺文化,http://61.138.128.226:19901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
周口公共,http://123.13.29.123:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
周口教育,http://123.13.29.123:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://59.32.97.35:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://123.159.135.237:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://123.154.252.147:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
